issue_id,issue_start_time,issue_end_time,issue_type,issue_description,student_id,subject_name,ip_address,exam_date
1167,2020-12-05 04:31:05,2020-12-05 04:40:05,question_clarification,Sed sagittis.,2016IU01853,Data Visualization,237.54.44.45,2020-12-05
1168,2020-12-10 21:45:27,2020-12-10 21:53:27,power_failure,Aenean lectus.,2016RI42610,Deep Learning,252.178.115.190,2020-12-10
1169,2020-12-04 08:10:45,2020-12-04 08:15:45,image_view,Duis bibendum.,2019JF69620,Deep Learning,196.148.184.65,2020-12-04
1170,2020-12-02 12:16:41,2020-12-02 12:25:41,face_not_detected,Nulla nisl.,2014IR21656,Deep Learning,220.186.47.176,2020-12-02
1171,2020-12-04 11:37:31,2020-12-04 11:43:31,audio_detected,Aenean auctor gravida sem.,2012RG88181,Data Visualization,168.108.33.79,2020-12-04
1172,2020-12-05 21:49:10,2020-12-05 21:53:10,audio_detected,Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci.,2012HT80316,Deep Learning,206.47.131.133,2020-12-05
1173,2020-12-09 06:15:29,2020-12-09 06:20:29,question_not_loaded,In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.,2014CH15261,Deep Learning,213.201.50.245,2020-12-09
1174,2020-12-02 09:14:08,2020-12-02 09:21:08,image_upload,In sagittis dui vel nisl.,2019DV60100,Data Visualization,100.42.144.138,2020-12-02
1175,2020-12-15 22:13:28,2020-12-15 22:18:28,connectivity,Morbi a ipsum.,2014YL84382,Deep Learning,237.95.26.113,2020-12-15
1176,2020-12-10 03:09:34,2020-12-10 03:18:34,face_not_detected,Nullam varius.,2013OU67076,Data Visualization,77.133.16.89,2020-12-10
1177,2020-12-14 16:02:11,2020-12-14 16:06:11,image_view,Suspendisse ornare consequat lectus.,2018ZZ03172,Data Mining,205.186.225.78,2020-12-14
1178,2020-12-08 20:08:29,2020-12-08 20:16:29,image_upload,Phasellus in felis.,2012IQ09346,Data Mining,162.190.149.45,2020-12-08
1179,2020-12-13 09:47:47,2020-12-13 09:48:47,image_view,Aliquam non mauris.,2013KZ23073,Deep Learning,47.91.117.51,2020-12-13
1180,2020-12-12 11:54:19,2020-12-12 12:00:19,image_view,Nullam molestie nibh in lectus.,2014RD57282,Deep Learning,105.141.63.114,2020-12-12
1181,2020-12-06 10:21:33,2020-12-06 10:26:33,question_clarification,Aliquam erat volutpat.,2013EZ23362,Deep Learning,120.201.77.182,2020-12-06
1182,2020-12-12 23:00:06,2020-12-12 23:09:06,question_clarification,Mauris ullamcorper purus sit amet nulla.,2014CO37533,Data Visualization,162.23.55.41,2020-12-12
1183,2020-12-14 05:37:34,2020-12-14 05:38:34,image_upload,In eleifend quam a odio.,2018WR68692,Big Data Systems,46.47.202.158,2020-12-14
1184,2020-12-09 22:36:18,2020-12-09 22:42:18,power_failure,In eleifend quam a odio.,2015ET67093,Machine Learning,54.3.107.78,2020-12-09
1185,2020-12-01 18:04:32,2020-12-01 18:08:32,image_upload,Maecenas pulvinar lobortis est.,2016VP07624,Big Data Systems,180.17.186.134,2020-12-01
1186,2020-12-01 18:57:46,2020-12-01 19:07:46,power_failure,Integer non velit.,2014AQ61983,Machine Learning,44.79.199.40,2020-12-01
1187,2020-12-07 20:56:12,2020-12-07 20:58:12,face_not_detected,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,2014XW27202,Machine Learning,28.223.28.227,2020-12-07
1188,2020-12-11 00:59:43,2020-12-11 01:04:43,switch_application,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi.,2017WS80521,Machine Learning,232.7.59.60,2020-12-11
1189,2020-12-11 15:49:16,2020-12-11 15:58:16,connectivity,Aliquam sit amet diam in magna bibendum imperdiet.,2017NU03746,Machine Learning,26.72.98.244,2020-12-11
1190,2020-12-12 17:15:14,2020-12-12 17:17:14,question_not_loaded,Etiam justo.,2011XM00113,Deep Learning,65.131.172.31,2020-12-12
1191,2020-12-08 08:15:25,2020-12-08 08:24:25,image_view,Suspendisse potenti.,2010VC02672,Machine Learning,45.57.213.62,2020-12-08
1192,2020-12-03 19:15:59,2020-12-03 19:19:59,face_not_detected,Proin eu mi.,2015EY74964,Machine Learning,83.40.82.83,2020-12-03
1193,2020-12-13 17:33:27,2020-12-13 17:41:27,connectivity,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.,2019KL37761,Data Mining,236.205.90.162,2020-12-13
1194,2020-12-07 22:49:39,2020-12-07 22:53:39,audio_detected,Praesent lectus.,2016FY67472,Deep Learning,236.23.117.41,2020-12-07
1195,2020-12-12 12:56:31,2020-12-12 13:00:31,switch_application,Mauris lacinia sapien quis libero.,2013UU89172,Deep Learning,232.11.209.253,2020-12-12
1196,2020-12-08 14:33:22,2020-12-08 14:42:22,connectivity,In hac habitasse platea dictumst.,2011BK38929,Big Data Systems,123.210.91.95,2020-12-08
1197,2020-12-02 22:49:20,2020-12-02 22:58:20,power_failure,Donec vitae nisi.,2018SH13967,Data Mining,50.192.236.94,2020-12-02
1198,2020-12-11 03:49:08,2020-12-11 03:54:08,software_failure,Integer a nibh.,2012LI54926,Data Mining,140.70.211.34,2020-12-11
1199,2020-12-03 06:17:55,2020-12-03 06:25:55,software_failure,Nunc nisl.,2014YM57634,Data Visualization,145.248.4.232,2020-12-03
1200,2020-12-05 22:16:51,2020-12-05 22:26:51,question_not_loaded,In hac habitasse platea dictumst.,2014EF87323,Data Visualization,57.221.39.68,2020-12-05
1201,2020-12-01 00:16:04,2020-12-01 00:17:04,connectivity,Donec semper sapien a libero.,2014IB20298,Deep Learning,248.209.132.185,2020-12-01
1202,2020-12-04 15:07:06,2020-12-04 15:10:06,power_failure,Aliquam sit amet diam in magna bibendum imperdiet.,2016VP47889,Machine Learning,215.59.64.1,2020-12-04
1203,2020-12-15 08:44:30,2020-12-15 08:54:30,audio_detected,Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem.,2017AN04702,Data Visualization,111.228.82.92,2020-12-15
1204,2020-12-05 16:19:29,2020-12-05 16:20:29,question_clarification,Lorem ipsum dolor sit amet consectetuer adipiscing elit.,2014UH64915,Machine Learning,39.158.142.47,2020-12-05
1205,2020-12-11 00:02:18,2020-12-11 00:03:18,image_upload,Aliquam non mauris.,2018AY63623,Machine Learning,54.225.57.50,2020-12-11
1206,2020-12-07 14:14:58,2020-12-07 14:17:58,question_not_loaded,Aliquam sit amet diam in magna bibendum imperdiet.,2012ZM18979,Machine Learning,118.69.251.251,2020-12-07
1207,2020-12-01 13:13:05,2020-12-01 13:19:05,question_clarification,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.,2019YG91448,Data Mining,2.56.162.79,2020-12-01
1208,2020-12-14 08:08:48,2020-12-14 08:14:48,power_failure,Curabitur at ipsum ac tellus semper interdum.,2016LA99066,Data Mining,146.83.42.30,2020-12-14
1209,2020-12-05 23:26:01,2020-12-05 23:33:01,connectivity,Integer ac leo.,2015AI12138,Data Visualization,81.195.81.185,2020-12-05
1210,2020-12-07 20:20:57,2020-12-07 20:25:57,image_upload,Morbi odio odio elementum eu interdum eu tincidunt in leo.,2011LJ92812,Machine Learning,78.217.224.84,2020-12-07
1211,2020-12-05 13:08:27,2020-12-05 13:09:27,connectivity,Donec quis orci eget orci vehicula condimentum.,2011YN82448,Machine Learning,208.66.63.133,2020-12-05
1212,2020-12-13 08:58:24,2020-12-13 08:59:24,question_not_loaded,Fusce lacus purus aliquet at feugiat non pretium quis lectus.,2014TS73905,Data Mining,185.49.90.214,2020-12-13
1213,2020-12-09 05:41:07,2020-12-09 05:51:07,face_not_detected,Nullam sit amet turpis elementum ligula vehicula consequat.,2019II62143,Data Mining,223.152.76.220,2020-12-09
1214,2020-12-11 01:59:30,2020-12-11 02:00:30,question_clarification,Duis mattis egestas metus.,2012UN20706,Deep Learning,88.138.166.125,2020-12-11
1215,2020-12-09 22:11:32,2020-12-09 22:18:32,switch_application,Maecenas rhoncus aliquam lacus.,2016WM84283,Deep Learning,169.2.31.250,2020-12-09
1216,2020-12-09 03:49:11,2020-12-09 03:53:11,face_not_detected,Maecenas tincidunt lacus at velit.,2011JK95032,Data Mining,46.36.102.77,2020-12-09
1217,2020-12-06 08:13:40,2020-12-06 08:16:40,image_view,Aliquam erat volutpat.,2015RM07828,Data Mining,73.161.8.124,2020-12-06
1218,2020-12-02 09:05:15,2020-12-02 09:14:15,connectivity,Nullam orci pede venenatis non sodales sed tincidunt eu felis.,2019FH99436,Machine Learning,49.34.40.22,2020-12-02
1219,2020-12-01 17:50:57,2020-12-01 17:56:57,question_not_loaded,Morbi non lectus.,2010IN00189,Big Data Systems,11.99.148.190,2020-12-01
1220,2020-12-08 14:31:41,2020-12-08 14:35:41,question_not_loaded,In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.,2012IF92095,Machine Learning,228.62.237.227,2020-12-08
1221,2020-12-03 00:29:13,2020-12-03 00:34:13,face_not_detected,Fusce lacus purus aliquet at feugiat non pretium quis lectus.,2016CR68218,Big Data Systems,122.88.162.199,2020-12-03
1222,2020-12-09 06:08:33,2020-12-09 06:11:33,image_upload,Quisque erat eros viverra eget congue eget semper rutrum nulla.,2010EU88007,Machine Learning,182.65.244.61,2020-12-09
1223,2020-12-02 10:37:28,2020-12-02 10:41:28,power_failure,Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem.,2012OE97206,Data Mining,109.147.209.34,2020-12-02
1224,2020-12-02 08:16:56,2020-12-02 08:21:56,software_failure,Praesent lectus.,2015HP79663,Machine Learning,82.11.90.240,2020-12-02
1225,2020-12-11 00:31:31,2020-12-11 00:40:31,switch_application,Nullam orci pede venenatis non sodales sed tincidunt eu felis.,2017WD03065,Deep Learning,213.204.23.209,2020-12-11
1226,2020-12-07 21:37:57,2020-12-07 21:46:57,question_not_loaded,Maecenas leo odio condimentum id luctus nec molestie sed justo.,2013PT32252,Machine Learning,109.202.111.17,2020-12-07
1227,2020-12-01 10:31:15,2020-12-01 10:37:15,power_failure,Donec odio justo sollicitudin ut suscipit a feugiat et eros.,2017EC14371,Big Data Systems,132.248.152.203,2020-12-01
1228,2020-12-13 11:10:56,2020-12-13 11:18:56,question_clarification,In hac habitasse platea dictumst.,2012RE86889,Big Data Systems,240.93.108.8,2020-12-13
1229,2020-12-02 09:00:42,2020-12-02 09:08:42,connectivity,Duis ac nibh.,2018UV60763,Deep Learning,158.19.51.29,2020-12-02
1230,2020-12-07 15:37:40,2020-12-07 15:46:40,image_upload,Aliquam erat volutpat.,2016AF78808,Deep Learning,62.2.127.222,2020-12-07
1231,2020-12-05 13:53:00,2020-12-05 14:03:00,image_view,Sed accumsan felis.,2013SM85923,Deep Learning,156.196.95.211,2020-12-05
1232,2020-12-11 16:09:14,2020-12-11 16:16:14,question_not_loaded,Duis at velit eu est congue elementum.,2016MW05834,Data Mining,163.148.115.57,2020-12-11
1233,2020-12-06 18:00:43,2020-12-06 18:09:43,question_clarification,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.,2011PQ23041,Machine Learning,137.72.153.148,2020-12-06
1234,2020-12-05 14:50:39,2020-12-05 14:55:39,connectivity,Integer tincidunt ante vel ipsum.,2018BU72047,Data Mining,213.166.232.68,2020-12-05
1235,2020-12-07 09:16:42,2020-12-07 09:17:42,audio_detected,Nam dui.,2019DN84783,Data Visualization,144.158.3.60,2020-12-07
1236,2020-12-03 05:15:41,2020-12-03 05:18:41,power_failure,Aliquam sit amet diam in magna bibendum imperdiet.,2019RC49649,Big Data Systems,60.102.72.78,2020-12-03
1237,2020-12-10 02:36:15,2020-12-10 02:40:15,switch_application,Cras non velit nec nisi vulputate nonummy.,2014DX25064,Data Visualization,158.29.88.150,2020-12-10
1238,2020-12-15 18:27:12,2020-12-15 18:31:12,question_not_loaded,Maecenas tincidunt lacus at velit.,2014AK34109,Machine Learning,105.143.208.155,2020-12-15
1239,2020-12-02 02:01:37,2020-12-02 02:03:37,question_clarification,Donec ut dolor.,2018AP22560,Data Visualization,63.1.248.141,2020-12-02
1240,2020-12-04 13:43:53,2020-12-04 13:52:53,image_view,Sed vel enim sit amet nunc viverra dapibus.,2015PM04559,Big Data Systems,143.147.40.93,2020-12-04
1241,2020-12-08 21:05:57,2020-12-08 21:15:57,question_not_loaded,Cras in purus eu magna vulputate luctus.,2015UP25238,Machine Learning,64.99.93.135,2020-12-08
1242,2020-12-04 04:56:56,2020-12-04 05:01:56,image_view,Nulla suscipit ligula in lacus.,2015XP26598,Deep Learning,188.156.77.51,2020-12-04
1243,2020-12-11 11:31:38,2020-12-11 11:32:38,image_upload,Aliquam non mauris.,2010VF10939,Data Mining,122.118.46.99,2020-12-11
1244,2020-12-05 00:53:18,2020-12-05 01:02:18,image_upload,Vestibulum quam sapien varius ut blandit non interdum in ante.,2010BT20285,Big Data Systems,37.128.197.225,2020-12-05
1245,2020-12-08 10:25:02,2020-12-08 10:30:02,power_failure,Sed accumsan felis.,2013DO63432,Machine Learning,193.20.81.237,2020-12-08
1246,2020-12-08 16:41:07,2020-12-08 16:44:07,software_failure,Nulla justo.,2015FV69611,Machine Learning,255.76.97.62,2020-12-08
1247,2020-12-15 11:59:15,2020-12-15 12:05:15,image_upload,Aliquam erat volutpat.,2016XX62630,Deep Learning,31.222.190.167,2020-12-15
1248,2020-12-09 12:39:10,2020-12-09 12:49:10,question_not_loaded,Donec semper sapien a libero.,2014BV44017,Deep Learning,205.121.42.54,2020-12-09
1249,2020-12-12 11:14:53,2020-12-12 11:18:53,power_failure,Praesent blandit lacinia erat.,2014XI76918,Data Visualization,176.94.91.223,2020-12-12
1250,2020-12-02 22:15:43,2020-12-02 22:21:43,power_failure,Suspendisse potenti.,2017NC59666,Big Data Systems,54.134.137.117,2020-12-02
1251,2020-12-12 08:26:14,2020-12-12 08:34:14,question_clarification,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,2016SL88034,Deep Learning,65.37.67.241,2020-12-12
1252,2020-12-01 11:47:22,2020-12-01 11:50:22,image_view,Nulla ac enim.,2016IY53104,Data Visualization,9.28.227.194,2020-12-01
1253,2020-12-06 18:27:50,2020-12-06 18:33:50,audio_detected,Donec posuere metus vitae ipsum.,2014ED52486,Deep Learning,87.104.70.38,2020-12-06
1254,2020-12-10 18:16:51,2020-12-10 18:25:51,face_not_detected,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,2013AH80913,Data Visualization,173.18.248.244,2020-12-10
1255,2020-12-15 05:08:30,2020-12-15 05:18:30,question_clarification,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi.,2010CD83181,Data Visualization,29.201.147.55,2020-12-15
1256,2020-12-09 16:35:43,2020-12-09 16:42:43,image_upload,Morbi ut odio.,2019JM09953,Data Mining,145.86.90.249,2020-12-09
1257,2020-12-02 17:05:44,2020-12-02 17:13:44,audio_detected,Etiam faucibus cursus urna.,2018JG16811,Machine Learning,108.203.145.212,2020-12-02
1258,2020-12-08 14:03:07,2020-12-08 14:07:07,face_not_detected,Ut at dolor quis odio consequat varius.,2019FE29115,Machine Learning,247.161.137.89,2020-12-08
1259,2020-12-11 16:56:52,2020-12-11 17:03:52,question_clarification,Duis bibendum.,2014SQ04439,Big Data Systems,10.111.192.254,2020-12-11
1260,2020-12-06 05:19:09,2020-12-06 05:20:09,face_not_detected,Donec ut dolor.,2012GF17072,Machine Learning,30.81.18.32,2020-12-06
1261,2020-12-08 22:34:13,2020-12-08 22:38:13,software_failure,Vestibulum ac est lacinia nisi venenatis tristique.,2011MO98971,Data Visualization,5.68.148.99,2020-12-08
1262,2020-12-11 02:47:57,2020-12-11 02:50:57,image_view,Donec ut mauris eget massa tempor convallis.,2012PL10340,Big Data Systems,170.150.120.189,2020-12-11
1263,2020-12-08 11:57:56,2020-12-08 12:06:56,software_failure,Morbi vel lectus in quam fringilla rhoncus.,2018CH63785,Big Data Systems,115.167.241.237,2020-12-08
1264,2020-12-05 16:19:50,2020-12-05 16:21:50,question_clarification,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.,2019AK26799,Machine Learning,209.145.208.55,2020-12-05
1265,2020-12-13 13:45:51,2020-12-13 13:55:51,image_upload,Fusce lacus purus aliquet at feugiat non pretium quis lectus.,2015CQ21133,Data Visualization,140.33.168.46,2020-12-13
1266,2020-12-06 07:26:23,2020-12-06 07:32:23,power_failure,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci.,2014JM38747,Data Visualization,104.162.121.159,2020-12-06
1267,2020-12-14 22:10:06,2020-12-14 22:15:06,power_failure,Fusce posuere felis sed lacus.,2010VG16306,Data Mining,33.128.16.41,2020-12-14
1268,2020-12-11 00:45:13,2020-12-11 00:53:13,audio_detected,Vivamus vestibulum sagittis sapien.,2013AQ92059,Big Data Systems,226.210.95.162,2020-12-11
1269,2020-12-10 14:43:36,2020-12-10 14:48:36,image_view,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,2018ZL43907,Big Data Systems,157.37.88.98,2020-12-10
1270,2020-12-14 19:36:53,2020-12-14 19:46:53,switch_application,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci.,2018OC97021,Machine Learning,207.83.14.138,2020-12-14
1271,2020-12-14 08:36:52,2020-12-14 08:39:52,connectivity,Morbi non lectus.,2016SN46647,Machine Learning,95.209.177.227,2020-12-14
1272,2020-12-14 03:00:34,2020-12-14 03:03:34,image_upload,Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,2010LG93258,Data Visualization,21.79.87.242,2020-12-14
1273,2020-12-07 01:45:24,2020-12-07 01:54:24,software_failure,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl.,2017EZ53612,Big Data Systems,136.121.112.77,2020-12-07
1274,2020-12-08 08:45:59,2020-12-08 08:49:59,question_not_loaded,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,2012TQ38417,Deep Learning,250.2.39.94,2020-12-08
1275,2020-12-04 04:40:10,2020-12-04 04:42:10,question_clarification,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl.,2010RH60081,Machine Learning,73.243.242.232,2020-12-04
1276,2020-12-08 04:55:49,2020-12-08 04:56:49,image_upload,Aliquam non mauris.,2014NZ24999,Data Mining,139.109.58.108,2020-12-08
1277,2020-12-10 18:36:01,2020-12-10 18:42:01,audio_detected,Aliquam sit amet diam in magna bibendum imperdiet.,2017YI86423,Data Visualization,173.137.120.28,2020-12-10
1278,2020-12-09 23:26:29,2020-12-09 23:27:29,image_view,Nulla ac enim.,2012JV54047,Data Visualization,212.72.234.167,2020-12-09
1279,2020-12-11 13:15:14,2020-12-11 13:20:14,image_view,Cras mi pede malesuada in imperdiet et commodo vulputate justo.,2015VY26863,Machine Learning,147.148.221.141,2020-12-11
1280,2020-12-03 04:52:18,2020-12-03 04:57:18,question_not_loaded,Aenean fermentum.,2015KB44928,Deep Learning,11.73.9.89,2020-12-03
1281,2020-12-13 17:22:18,2020-12-13 17:25:18,image_view,Duis mattis egestas metus.,2017OM63071,Data Mining,249.205.202.153,2020-12-13
1282,2020-12-10 14:08:20,2020-12-10 14:11:20,switch_application,Nullam orci pede venenatis non sodales sed tincidunt eu felis.,2014GQ46942,Data Visualization,82.174.230.74,2020-12-10
1283,2020-12-14 22:53:14,2020-12-14 22:58:14,image_view,Sed ante.,2011ES39127,Data Visualization,37.93.168.36,2020-12-14
1284,2020-12-11 02:06:56,2020-12-11 02:15:56,image_view,Vestibulum quam sapien varius ut blandit non interdum in ante.,2014AQ64964,Deep Learning,65.109.182.86,2020-12-11
1285,2020-12-14 09:38:33,2020-12-14 09:46:33,image_view,Nam tristique tortor eu pede.,2019RL84796,Machine Learning,224.83.15.0,2020-12-14
1286,2020-12-09 03:22:58,2020-12-09 03:27:58,image_upload,Praesent blandit.,2014JI62217,Big Data Systems,145.231.6.43,2020-12-09
1287,2020-12-03 23:44:35,2020-12-03 23:52:35,question_clarification,Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,2016AV10688,Data Mining,197.145.186.164,2020-12-03
1288,2020-12-13 18:32:39,2020-12-13 18:41:39,audio_detected,Morbi quis tortor id nulla ultrices aliquet.,2012TR40316,Deep Learning,4.147.77.159,2020-12-13
1289,2020-12-15 20:03:15,2020-12-15 20:04:15,question_clarification,Lorem ipsum dolor sit amet consectetuer adipiscing elit.,2018XS35513,Big Data Systems,154.75.78.106,2020-12-15
1290,2020-12-10 06:47:24,2020-12-10 06:57:24,power_failure,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,2010UI09197,Big Data Systems,150.163.203.43,2020-12-10
1291,2020-12-01 14:15:34,2020-12-01 14:20:34,connectivity,Nulla tempus.,2019FF17833,Machine Learning,44.82.12.135,2020-12-01
1292,2020-12-01 21:00:02,2020-12-01 21:10:02,image_view,Pellentesque eget nunc.,2017OB42823,Data Visualization,117.16.31.109,2020-12-01
1293,2020-12-08 21:37:31,2020-12-08 21:44:31,audio_detected,Nulla ac enim.,2014SS42508,Big Data Systems,186.116.151.48,2020-12-08
1294,2020-12-07 02:32:11,2020-12-07 02:35:11,image_view,Donec vitae nisi.,2019TR37232,Big Data Systems,124.141.82.227,2020-12-07
1295,2020-12-12 10:32:42,2020-12-12 10:38:42,face_not_detected,Morbi a ipsum.,2015CF25541,Big Data Systems,49.45.47.172,2020-12-12
1296,2020-12-02 22:34:43,2020-12-02 22:41:43,image_upload,Cras in purus eu magna vulputate luctus.,2016WL93009,Machine Learning,99.246.189.136,2020-12-02
1297,2020-12-04 14:11:26,2020-12-04 14:17:26,audio_detected,Vestibulum quam sapien varius ut blandit non interdum in ante.,2013NQ01311,Machine Learning,250.113.86.26,2020-12-04
1298,2020-12-01 08:19:57,2020-12-01 08:25:57,question_not_loaded,Maecenas tincidunt lacus at velit.,2014RB08800,Data Mining,218.57.183.184,2020-12-01
1299,2020-12-14 08:51:53,2020-12-14 08:59:53,face_not_detected,Nulla justo.,2013UO00027,Big Data Systems,157.70.246.47,2020-12-14
1300,2020-12-05 15:06:07,2020-12-05 15:09:07,connectivity,Donec dapibus.,2011SK02084,Machine Learning,32.95.185.0,2020-12-05
1301,2020-12-07 14:47:08,2020-12-07 14:54:08,software_failure,Quisque arcu libero rutrum ac lobortis vel dapibus at diam.,2013HQ97251,Deep Learning,28.156.182.136,2020-12-07
1302,2020-12-02 10:20:13,2020-12-02 10:21:13,switch_application,Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci.,2018XB02357,Data Visualization,17.135.231.191,2020-12-02
1303,2020-12-02 04:14:06,2020-12-02 04:15:06,power_failure,Phasellus in felis.,2017TE45061,Data Visualization,172.131.165.100,2020-12-02
1304,2020-12-10 14:48:39,2020-12-10 14:53:39,question_not_loaded,Etiam vel augue.,2017FG62499,Deep Learning,27.247.153.75,2020-12-10
1305,2020-12-07 19:51:09,2020-12-07 19:58:09,connectivity,In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.,2017CY84473,Data Visualization,165.138.33.91,2020-12-07
1306,2020-12-15 15:40:01,2020-12-15 15:41:01,switch_application,Donec quis orci eget orci vehicula condimentum.,2014US76019,Big Data Systems,76.178.175.127,2020-12-15
1307,2020-12-04 17:23:46,2020-12-04 17:33:46,power_failure,In sagittis dui vel nisl.,2011FK54762,Data Mining,245.159.181.221,2020-12-04
1308,2020-12-11 11:12:25,2020-12-11 11:19:25,switch_application,In hac habitasse platea dictumst.,2019CW47259,Machine Learning,115.162.217.177,2020-12-11
1309,2020-12-03 13:34:22,2020-12-03 13:44:22,power_failure,Maecenas rhoncus aliquam lacus.,2010CM61195,Machine Learning,55.105.94.199,2020-12-03
1310,2020-12-14 21:54:12,2020-12-14 22:04:12,image_view,Nullam molestie nibh in lectus.,2012WH72219,Deep Learning,32.207.59.10,2020-12-14
1311,2020-12-06 09:51:41,2020-12-06 09:54:41,audio_detected,In est risus auctor sed tristique in tempus sit amet sem.,2011SB65543,Machine Learning,208.253.116.136,2020-12-06
1312,2020-12-01 14:22:53,2020-12-01 14:32:53,image_upload,Proin eu mi.,2018DK28693,Machine Learning,219.166.102.83,2020-12-01
1313,2020-12-05 02:08:48,2020-12-05 02:09:48,switch_application,Integer a nibh.,2014GR67173,Machine Learning,239.24.133.190,2020-12-05
1314,2020-12-01 15:22:09,2020-12-01 15:23:09,switch_application,Praesent blandit.,2010MF77323,Data Visualization,112.24.53.175,2020-12-01
1315,2020-12-02 00:26:42,2020-12-02 00:27:42,software_failure,In est risus auctor sed tristique in tempus sit amet sem.,2012FM57016,Machine Learning,197.134.67.45,2020-12-02
1316,2020-12-11 12:14:36,2020-12-11 12:21:36,image_view,Ut at dolor quis odio consequat varius.,2017DD35295,Deep Learning,139.183.81.247,2020-12-11
1317,2020-12-01 23:05:46,2020-12-01 23:15:46,question_not_loaded,Mauris lacinia sapien quis libero.,2016IT80320,Machine Learning,165.236.156.200,2020-12-01
1318,2020-12-05 07:23:51,2020-12-05 07:27:51,switch_application,Nam tristique tortor eu pede.,2010WQ55877,Deep Learning,121.0.57.24,2020-12-05
1319,2020-12-10 23:10:42,2020-12-10 23:18:42,image_upload,Morbi vel lectus in quam fringilla rhoncus.,2016LP45904,Machine Learning,204.248.197.130,2020-12-10
1320,2020-12-03 03:42:30,2020-12-03 03:44:30,switch_application,Etiam faucibus cursus urna.,2016PP36518,Deep Learning,176.1.253.129,2020-12-03
1321,2020-12-07 17:36:30,2020-12-07 17:38:30,question_not_loaded,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,2018PB53152,Data Visualization,110.150.178.239,2020-12-07
1322,2020-12-09 11:55:17,2020-12-09 11:59:17,question_not_loaded,Nunc nisl.,2015MX18914,Machine Learning,34.169.196.158,2020-12-09
1323,2020-12-11 15:34:53,2020-12-11 15:38:53,power_failure,Aliquam erat volutpat.,2010YL04465,Big Data Systems,125.142.38.69,2020-12-11
1324,2020-12-13 13:09:27,2020-12-13 13:18:27,face_not_detected,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,2010HU96820,Data Mining,182.62.47.50,2020-12-13
1325,2020-12-15 03:26:44,2020-12-15 03:31:44,question_not_loaded,Curabitur in libero ut massa volutpat convallis.,2016VK45705,Data Visualization,208.4.170.171,2020-12-15
1326,2020-12-15 08:56:11,2020-12-15 09:02:11,switch_application,Nullam sit amet turpis elementum ligula vehicula consequat.,2019FU11368,Data Visualization,66.100.154.13,2020-12-15
1327,2020-12-03 11:12:01,2020-12-03 11:20:01,question_not_loaded,Aenean sit amet justo.,2014KS50053,Big Data Systems,5.132.198.162,2020-12-03
1328,2020-12-08 01:24:19,2020-12-08 01:34:19,power_failure,Nam nulla.,2012FK91198,Deep Learning,0.68.183.127,2020-12-08
1329,2020-12-01 00:35:32,2020-12-01 00:44:32,power_failure,Suspendisse potenti.,2014NI10614,Data Mining,206.246.241.86,2020-12-01
1330,2020-12-14 03:46:24,2020-12-14 03:55:24,question_clarification,Aenean fermentum.,2015FC31196,Data Mining,86.255.186.28,2020-12-14
1331,2020-12-04 21:20:40,2020-12-04 21:27:40,question_not_loaded,Pellentesque viverra pede ac diam.,2010AU43687,Machine Learning,148.90.205.30,2020-12-04
