issue_id,issue_start_time,issue_end_time,issue_type,issue_description,student_id,subject_name,ip_address,exam_date
169,2020-12-11 18:07:10,2020-12-11 18:14:10,question_not_loaded,Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,2016XB26760,Data Mining,153.22.71.246,2020-12-11
170,2020-12-01 22:36:23,2020-12-01 22:39:23,power_failure,Suspendisse potenti.,2010XW10327,Deep Learning,19.204.196.8,2020-12-01
171,2020-12-05 20:46:50,2020-12-05 20:51:50,connectivity,Duis mattis egestas metus.,2019GC89830,Data Visualization,120.115.221.223,2020-12-05
172,2020-12-05 18:04:18,2020-12-05 18:09:18,question_clarification,Mauris lacinia sapien quis libero.,2017CK67015,Machine Learning,206.11.184.155,2020-12-05
173,2020-12-07 19:50:31,2020-12-07 19:59:31,audio_detected,Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc.,2014LF78120,Deep Learning,0.173.194.255,2020-12-07
174,2020-12-01 03:46:25,2020-12-01 03:55:25,switch_application,In congue.,2011LL11123,Machine Learning,189.212.27.124,2020-12-01
175,2020-12-13 11:51:44,2020-12-13 11:52:44,software_failure,Duis consequat dui nec nisi volutpat eleifend.,2015MB56678,Data Visualization,8.186.220.141,2020-12-13
176,2020-12-05 10:24:58,2020-12-05 10:25:58,image_upload,Morbi non quam nec dui luctus rutrum.,2010YG55694,Big Data Systems,126.10.191.65,2020-12-05
177,2020-12-09 17:43:43,2020-12-09 17:53:43,image_view,Pellentesque viverra pede ac diam.,2017RO64659,Big Data Systems,159.124.244.67,2020-12-09
178,2020-12-02 03:41:20,2020-12-02 03:45:20,switch_application,Duis at velit eu est congue elementum.,2016QD52545,Deep Learning,110.26.142.65,2020-12-02
179,2020-12-07 01:26:00,2020-12-07 01:31:00,audio_detected,Nulla ut erat id mauris vulputate elementum.,2013QR34866,Big Data Systems,12.86.204.136,2020-12-07
180,2020-12-12 06:25:20,2020-12-12 06:29:20,software_failure,Pellentesque eget nunc.,2012IG44103,Deep Learning,139.78.108.233,2020-12-12
181,2020-12-13 14:34:09,2020-12-13 14:44:09,audio_detected,Donec semper sapien a libero.,2018HH88026,Deep Learning,13.172.210.140,2020-12-13
182,2020-12-08 08:41:40,2020-12-08 08:50:40,image_view,Fusce lacus purus aliquet at feugiat non pretium quis lectus.,2017OY38317,Data Mining,108.69.38.68,2020-12-08
183,2020-12-15 22:28:58,2020-12-15 22:36:58,face_not_detected,Quisque id justo sit amet sapien dignissim vestibulum.,2013HL94377,Data Mining,57.7.254.0,2020-12-15
184,2020-12-14 20:49:42,2020-12-14 20:50:42,question_clarification,Donec dapibus.,2018XC68117,Machine Learning,231.100.134.251,2020-12-14
185,2020-12-05 08:52:43,2020-12-05 09:01:43,power_failure,Sed sagittis.,2013WN03912,Big Data Systems,164.77.176.138,2020-12-05
186,2020-12-14 15:30:47,2020-12-14 15:37:47,audio_detected,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,2013OF16444,Machine Learning,11.52.132.40,2020-12-14
187,2020-12-02 05:51:57,2020-12-02 05:54:57,audio_detected,Vestibulum rutrum rutrum neque.,2013OC34039,Big Data Systems,41.230.237.132,2020-12-02
188,2020-12-06 21:15:00,2020-12-06 21:18:00,face_not_detected,Duis ac nibh.,2018BM46193,Data Mining,111.194.218.128,2020-12-06
189,2020-12-08 21:12:08,2020-12-08 21:22:08,image_view,Aliquam sit amet diam in magna bibendum imperdiet.,2019UB61488,Data Mining,29.21.27.209,2020-12-08
190,2020-12-11 20:48:42,2020-12-11 20:56:42,question_clarification,Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem.,2012GS43070,Machine Learning,246.238.94.138,2020-12-11
191,2020-12-11 04:55:57,2020-12-11 05:00:57,face_not_detected,Curabitur gravida nisi at nibh.,2016OJ85561,Data Mining,199.215.168.225,2020-12-11
192,2020-12-04 02:02:55,2020-12-04 02:05:55,face_not_detected,Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante.,2014TK28562,Data Visualization,119.161.159.217,2020-12-04
193,2020-12-10 03:38:45,2020-12-10 03:46:45,switch_application,In est risus auctor sed tristique in tempus sit amet sem.,2019YL95424,Data Mining,173.213.168.176,2020-12-10
194,2020-12-08 09:58:29,2020-12-08 10:00:29,image_upload,Nulla nisl.,2013ZY08468,Machine Learning,177.75.111.9,2020-12-08
195,2020-12-09 15:04:21,2020-12-09 15:07:21,question_not_loaded,Integer ac neque.,2014AF79206,Deep Learning,132.85.196.243,2020-12-09
196,2020-12-08 11:38:25,2020-12-08 11:45:25,audio_detected,Nullam varius.,2011JE14606,Data Mining,11.115.183.68,2020-12-08
197,2020-12-04 06:42:45,2020-12-04 06:48:45,face_not_detected,Aliquam erat volutpat.,2012FU23675,Big Data Systems,42.167.169.208,2020-12-04
198,2020-12-08 00:09:14,2020-12-08 00:15:14,power_failure,Nullam sit amet turpis elementum ligula vehicula consequat.,2016VJ35866,Data Visualization,153.124.35.72,2020-12-08
199,2020-12-05 18:29:20,2020-12-05 18:37:20,switch_application,Pellentesque viverra pede ac diam.,2014TC90854,Big Data Systems,199.166.120.230,2020-12-05
200,2020-12-14 11:46:13,2020-12-14 11:49:13,question_clarification,Aliquam sit amet diam in magna bibendum imperdiet.,2010VB71995,Machine Learning,98.79.241.159,2020-12-14
201,2020-12-03 17:13:36,2020-12-03 17:18:36,face_not_detected,Curabitur in libero ut massa volutpat convallis.,2017YU38456,Data Mining,138.92.60.126,2020-12-03
202,2020-12-12 11:09:08,2020-12-12 11:13:08,image_upload,In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.,2012CL14174,Data Mining,37.210.48.236,2020-12-12
203,2020-12-11 03:55:44,2020-12-11 03:56:44,question_clarification,Fusce lacus purus aliquet at feugiat non pretium quis lectus.,2015SH26599,Machine Learning,156.221.135.158,2020-12-11
204,2020-12-05 07:00:03,2020-12-05 07:02:03,power_failure,Morbi a ipsum.,2018YF73184,Data Visualization,186.30.32.98,2020-12-05
205,2020-12-14 23:40:29,2020-12-14 23:49:29,audio_detected,Mauris sit amet eros.,2016CE97981,Big Data Systems,148.9.42.142,2020-12-14
206,2020-12-15 16:01:46,2020-12-15 16:11:46,switch_application,Nullam varius.,2015OX96100,Machine Learning,189.51.84.22,2020-12-15
207,2020-12-10 17:33:02,2020-12-10 17:38:02,switch_application,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.,2010NM79245,Data Mining,240.54.208.142,2020-12-10
208,2020-12-02 21:53:17,2020-12-02 21:58:17,question_clarification,Integer tincidunt ante vel ipsum.,2013MB74507,Machine Learning,42.52.5.245,2020-12-02
209,2020-12-04 08:21:04,2020-12-04 08:30:04,audio_detected,Suspendisse potenti.,2019UL77223,Machine Learning,180.128.233.74,2020-12-04
210,2020-12-07 23:07:27,2020-12-07 23:17:27,power_failure,Donec ut dolor.,2013ZY04455,Data Mining,136.166.4.175,2020-12-07
211,2020-12-11 18:34:08,2020-12-11 18:40:08,image_upload,In hac habitasse platea dictumst.,2019EL08464,Data Mining,60.116.204.245,2020-12-11
212,2020-12-07 21:34:14,2020-12-07 21:38:14,image_view,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi.,2019YO17677,Deep Learning,60.128.14.53,2020-12-07
213,2020-12-01 18:11:44,2020-12-01 18:13:44,question_clarification,Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,2014YL51308,Machine Learning,198.177.55.61,2020-12-01
214,2020-12-10 06:16:13,2020-12-10 06:22:13,audio_detected,Nunc purus.,2013YS50988,Big Data Systems,206.186.203.101,2020-12-10
215,2020-12-12 13:42:34,2020-12-12 13:44:34,connectivity,Nulla tempus.,2016ES26548,Deep Learning,151.144.121.135,2020-12-12
216,2020-12-09 01:25:00,2020-12-09 01:30:00,question_not_loaded,Morbi a ipsum.,2018QK72606,Data Visualization,230.124.177.123,2020-12-09
217,2020-12-01 13:16:53,2020-12-01 13:23:53,image_upload,Duis mattis egestas metus.,2019FX97198,Data Visualization,132.255.122.222,2020-12-01
218,2020-12-09 13:27:06,2020-12-09 13:36:06,audio_detected,Quisque id justo sit amet sapien dignissim vestibulum.,2019CE95563,Data Mining,149.152.42.252,2020-12-09
219,2020-12-06 22:00:48,2020-12-06 22:03:48,question_clarification,Nullam sit amet turpis elementum ligula vehicula consequat.,2010HY74213,Deep Learning,36.174.76.92,2020-12-06
220,2020-12-14 08:41:40,2020-12-14 08:50:40,face_not_detected,Etiam justo.,2019CR11226,Big Data Systems,134.78.99.205,2020-12-14
221,2020-12-06 17:19:33,2020-12-06 17:28:33,audio_detected,Vestibulum sed magna at nunc commodo placerat.,2012TP14379,Data Visualization,224.243.115.82,2020-12-06
222,2020-12-10 18:01:45,2020-12-10 18:05:45,question_not_loaded,Quisque porta volutpat erat.,2015XW50945,Deep Learning,87.208.104.93,2020-12-10
223,2020-12-12 09:28:51,2020-12-12 09:29:51,image_upload,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,2018KM01767,Data Visualization,110.68.222.165,2020-12-12
224,2020-12-15 14:13:09,2020-12-15 14:22:09,face_not_detected,Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,2012ZB57027,Data Mining,222.199.191.169,2020-12-15
225,2020-12-07 14:27:46,2020-12-07 14:28:46,question_not_loaded,Duis mattis egestas metus.,2015JO77988,Data Visualization,200.69.36.196,2020-12-07
226,2020-12-01 18:55:50,2020-12-01 19:00:50,switch_application,Duis consequat dui nec nisi volutpat eleifend.,2014GC67940,Machine Learning,30.143.82.229,2020-12-01
227,2020-12-03 11:37:50,2020-12-03 11:40:50,question_not_loaded,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,2016AY97944,Machine Learning,157.83.199.200,2020-12-03
228,2020-12-03 01:56:14,2020-12-03 02:00:14,question_clarification,Quisque porta volutpat erat.,2010GQ32841,Big Data Systems,34.18.228.43,2020-12-03
229,2020-12-03 16:55:14,2020-12-03 17:03:14,face_not_detected,Aenean auctor gravida sem.,2014YN40179,Data Visualization,152.188.43.12,2020-12-03
230,2020-12-05 11:58:51,2020-12-05 12:02:51,software_failure,Nulla ac enim.,2017IX46918,Data Visualization,216.134.106.134,2020-12-05
231,2020-12-07 20:43:06,2020-12-07 20:50:06,question_clarification,Mauris ullamcorper purus sit amet nulla.,2010XJ70710,Deep Learning,33.19.158.151,2020-12-07
232,2020-12-02 11:06:59,2020-12-02 11:13:59,question_not_loaded,Morbi non quam nec dui luctus rutrum.,2015RS13845,Data Mining,111.189.172.160,2020-12-02
233,2020-12-04 03:45:15,2020-12-04 03:46:15,software_failure,Nulla facilisi.,2016TA24503,Data Mining,64.236.3.53,2020-12-04
234,2020-12-13 01:58:15,2020-12-13 02:03:15,connectivity,Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,2013NQ59705,Big Data Systems,142.156.51.125,2020-12-13
235,2020-12-15 03:53:09,2020-12-15 03:55:09,face_not_detected,Nulla ac enim.,2015UW89923,Big Data Systems,18.129.108.21,2020-12-15
236,2020-12-06 05:08:55,2020-12-06 05:14:55,image_upload,Etiam pretium iaculis justo.,2018KS96712,Deep Learning,145.204.107.178,2020-12-06
237,2020-12-12 11:18:57,2020-12-12 11:27:57,image_view,Proin leo odio porttitor id consequat in consequat ut nulla.,2019OW62389,Deep Learning,110.216.80.52,2020-12-12
238,2020-12-04 21:07:42,2020-12-04 21:12:42,question_clarification,Aliquam quis turpis eget elit sodales scelerisque.,2011XQ05718,Big Data Systems,86.252.246.187,2020-12-04
239,2020-12-02 12:09:22,2020-12-02 12:12:22,face_not_detected,Duis bibendum.,2011AP75374,Deep Learning,55.208.33.221,2020-12-02
240,2020-12-12 17:02:47,2020-12-12 17:10:47,power_failure,Curabitur at ipsum ac tellus semper interdum.,2013TA07762,Deep Learning,133.31.160.41,2020-12-12
241,2020-12-03 22:10:24,2020-12-03 22:15:24,image_upload,Donec posuere metus vitae ipsum.,2014LD82867,Machine Learning,238.174.223.240,2020-12-03
242,2020-12-15 04:33:21,2020-12-15 04:35:21,software_failure,Donec dapibus.,2012JQ07627,Data Visualization,73.215.57.190,2020-12-15
243,2020-12-10 00:42:42,2020-12-10 00:43:42,question_not_loaded,Ut at dolor quis odio consequat varius.,2015NL73940,Deep Learning,149.153.125.229,2020-12-10
244,2020-12-08 23:44:33,2020-12-08 23:46:33,question_not_loaded,Quisque id justo sit amet sapien dignissim vestibulum.,2016YI79019,Data Mining,86.33.252.132,2020-12-08
245,2020-12-03 06:55:44,2020-12-03 06:57:44,audio_detected,Suspendisse ornare consequat lectus.,2015EU63432,Deep Learning,250.188.52.101,2020-12-03
246,2020-12-09 23:00:28,2020-12-09 23:02:28,audio_detected,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,2015TL09713,Data Visualization,113.135.95.166,2020-12-09
247,2020-12-11 07:00:51,2020-12-11 07:07:51,question_not_loaded,Etiam pretium iaculis justo.,2011NJ08693,Data Mining,107.158.90.102,2020-12-11
248,2020-12-08 07:06:26,2020-12-08 07:10:26,software_failure,Pellentesque at nulla.,2015BD59943,Big Data Systems,245.30.67.223,2020-12-08
249,2020-12-01 10:24:56,2020-12-01 10:28:56,image_upload,Maecenas rhoncus aliquam lacus.,2015SC45699,Machine Learning,77.202.187.221,2020-12-01
250,2020-12-04 18:15:13,2020-12-04 18:18:13,connectivity,Mauris ullamcorper purus sit amet nulla.,2017RW41222,Big Data Systems,125.92.64.97,2020-12-04
251,2020-12-06 07:47:13,2020-12-06 07:52:13,software_failure,Nunc nisl.,2011BE94094,Data Mining,191.235.34.43,2020-12-06
252,2020-12-01 20:33:47,2020-12-01 20:41:47,power_failure,Quisque ut erat.,2010ED89725,Big Data Systems,196.65.248.197,2020-12-01
253,2020-12-05 12:50:02,2020-12-05 12:54:02,power_failure,Donec semper sapien a libero.,2019SW14535,Machine Learning,4.55.201.88,2020-12-05
254,2020-12-06 03:47:28,2020-12-06 03:53:28,power_failure,Phasellus in felis.,2016DK75976,Big Data Systems,81.79.242.195,2020-12-06
255,2020-12-07 06:41:39,2020-12-07 06:50:39,question_clarification,Donec ut dolor.,2010RN54735,Data Mining,184.20.243.132,2020-12-07
256,2020-12-15 01:56:12,2020-12-15 01:57:12,switch_application,Maecenas pulvinar lobortis est.,2011WP50196,Deep Learning,93.207.120.201,2020-12-15
257,2020-12-10 01:58:07,2020-12-10 02:03:07,software_failure,Maecenas pulvinar lobortis est.,2011WL22807,Data Mining,252.102.83.115,2020-12-10
258,2020-12-11 11:06:43,2020-12-11 11:08:43,image_upload,Etiam vel augue.,2019WN67158,Deep Learning,169.206.57.135,2020-12-11
259,2020-12-08 18:29:05,2020-12-08 18:32:05,software_failure,Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,2014LE74999,Machine Learning,24.84.228.206,2020-12-08
260,2020-12-13 19:51:23,2020-12-13 19:58:23,image_upload,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,2012AS13646,Machine Learning,16.216.24.35,2020-12-13
261,2020-12-14 14:41:27,2020-12-14 14:44:27,question_clarification,Fusce posuere felis sed lacus.,2018RR35026,Big Data Systems,198.206.5.132,2020-12-14
262,2020-12-07 17:14:31,2020-12-07 17:19:31,power_failure,Curabitur convallis.,2019OW88962,Deep Learning,217.46.151.105,2020-12-07
263,2020-12-01 13:15:50,2020-12-01 13:25:50,software_failure,Morbi quis tortor id nulla ultrices aliquet.,2010FP41947,Big Data Systems,60.48.188.101,2020-12-01
264,2020-12-03 09:05:03,2020-12-03 09:14:03,image_view,Cras mi pede malesuada in imperdiet et commodo vulputate justo.,2011JO04616,Data Visualization,68.88.227.209,2020-12-03
265,2020-12-06 08:17:45,2020-12-06 08:21:45,face_not_detected,Proin eu mi.,2016WS92250,Data Visualization,4.190.16.99,2020-12-06
266,2020-12-02 17:33:17,2020-12-02 17:37:17,question_not_loaded,Mauris sit amet eros.,2019MJ77665,Deep Learning,142.6.93.79,2020-12-02
267,2020-12-13 03:01:10,2020-12-13 03:03:10,question_clarification,Integer non velit.,2019HC74792,Data Mining,185.237.96.141,2020-12-13
268,2020-12-09 05:59:26,2020-12-09 06:07:26,question_not_loaded,In hac habitasse platea dictumst.,2019ZX01636,Data Visualization,89.19.90.187,2020-12-09
269,2020-12-05 10:29:17,2020-12-05 10:31:17,question_not_loaded,Aenean auctor gravida sem.,2017OL14708,Big Data Systems,216.160.68.164,2020-12-05
270,2020-12-15 15:06:54,2020-12-15 15:09:54,software_failure,Integer non velit.,2012YB84913,Deep Learning,213.160.169.168,2020-12-15
271,2020-12-04 17:49:51,2020-12-04 17:59:51,power_failure,Suspendisse potenti.,2019MI81234,Big Data Systems,91.152.61.109,2020-12-04
272,2020-12-05 11:00:32,2020-12-05 11:06:32,face_not_detected,Praesent blandit.,2013YM45022,Deep Learning,75.98.164.115,2020-12-05
273,2020-12-15 19:42:18,2020-12-15 19:52:18,face_not_detected,Sed vel enim sit amet nunc viverra dapibus.,2010RI23874,Big Data Systems,28.234.192.213,2020-12-15
274,2020-12-09 11:22:57,2020-12-09 11:23:57,question_clarification,Mauris lacinia sapien quis libero.,2015YU22396,Big Data Systems,163.112.229.83,2020-12-09
275,2020-12-04 16:49:33,2020-12-04 16:57:33,question_clarification,Cras non velit nec nisi vulputate nonummy.,2019WK52523,Deep Learning,228.125.77.160,2020-12-04
276,2020-12-05 18:27:03,2020-12-05 18:34:03,image_upload,Donec semper sapien a libero.,2016KQ35727,Data Mining,90.146.134.108,2020-12-05
277,2020-12-03 23:53:50,2020-12-03 23:58:50,switch_application,Phasellus in felis.,2019RB05064,Machine Learning,100.236.164.161,2020-12-03
278,2020-12-12 20:17:44,2020-12-12 20:20:44,connectivity,Fusce consequat.,2014ZB57263,Machine Learning,105.95.73.25,2020-12-12
279,2020-12-10 08:22:51,2020-12-10 08:29:51,software_failure,Morbi porttitor lorem id ligula.,2017BN29342,Machine Learning,145.65.59.125,2020-12-10
280,2020-12-12 09:28:03,2020-12-12 09:35:03,software_failure,Suspendisse potenti.,2011DD72016,Data Visualization,253.139.145.163,2020-12-12
281,2020-12-04 18:28:20,2020-12-04 18:30:20,image_view,Phasellus sit amet erat.,2018LJ70421,Data Mining,96.218.167.55,2020-12-04
282,2020-12-06 21:10:58,2020-12-06 21:15:58,image_upload,Nam tristique tortor eu pede.,2017XP16288,Data Mining,81.164.6.125,2020-12-06
283,2020-12-06 17:37:05,2020-12-06 17:47:05,image_upload,Nulla tempus.,2013II84297,Data Visualization,204.81.181.77,2020-12-06
284,2020-12-08 19:49:57,2020-12-08 19:57:57,software_failure,Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci.,2011YE18792,Machine Learning,141.242.65.104,2020-12-08
285,2020-12-02 17:55:36,2020-12-02 17:59:36,face_not_detected,Vestibulum ac est lacinia nisi venenatis tristique.,2019OZ40582,Machine Learning,46.129.178.186,2020-12-02
286,2020-12-13 14:52:03,2020-12-13 15:02:03,face_not_detected,Sed ante.,2016BJ38047,Data Mining,109.181.100.237,2020-12-13
287,2020-12-09 04:10:39,2020-12-09 04:16:39,software_failure,Nullam porttitor lacus at turpis.,2014AC07502,Big Data Systems,66.79.27.210,2020-12-09
288,2020-12-07 08:34:41,2020-12-07 08:39:41,audio_detected,Aliquam quis turpis eget elit sodales scelerisque.,2017LA84756,Machine Learning,105.120.91.169,2020-12-07
289,2020-12-08 22:04:35,2020-12-08 22:08:35,connectivity,Sed vel enim sit amet nunc viverra dapibus.,2018HP42679,Data Visualization,179.81.23.137,2020-12-08
290,2020-12-03 17:00:09,2020-12-03 17:08:09,software_failure,Nam nulla.,2018VQ45035,Data Mining,141.110.37.187,2020-12-03
291,2020-12-09 19:59:10,2020-12-09 20:01:10,connectivity,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.,2010JD85233,Machine Learning,169.193.213.115,2020-12-09
292,2020-12-10 21:57:05,2020-12-10 21:59:05,face_not_detected,Fusce consequat.,2016XO52219,Big Data Systems,21.217.84.92,2020-12-10
293,2020-12-02 09:58:07,2020-12-02 10:00:07,software_failure,Maecenas leo odio condimentum id luctus nec molestie sed justo.,2011JG55020,Data Mining,186.207.128.70,2020-12-02
294,2020-12-04 21:53:58,2020-12-04 21:56:58,power_failure,Pellentesque ultrices mattis odio.,2016PO41052,Machine Learning,170.46.213.212,2020-12-04
295,2020-12-13 23:52:09,2020-12-13 23:55:09,question_not_loaded,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,2019LS34447,Big Data Systems,239.67.65.67,2020-12-13
296,2020-12-03 11:02:21,2020-12-03 11:09:21,switch_application,Nunc purus.,2019FT42194,Machine Learning,24.6.43.28,2020-12-03
297,2020-12-01 00:03:21,2020-12-01 00:08:21,software_failure,Pellentesque ultrices mattis odio.,2017WB89058,Data Mining,104.8.196.31,2020-12-01
298,2020-12-15 07:18:10,2020-12-15 07:25:10,question_clarification,Cras pellentesque volutpat dui.,2014LP67624,Deep Learning,3.109.164.17,2020-12-15
299,2020-12-06 08:24:45,2020-12-06 08:29:45,face_not_detected,Donec quis orci eget orci vehicula condimentum.,2016FN64238,Data Mining,45.172.93.115,2020-12-06
300,2020-12-15 23:08:23,2020-12-15 23:11:23,question_not_loaded,Cras pellentesque volutpat dui.,2015IJ61280,Data Visualization,194.166.84.93,2020-12-15
301,2020-12-12 05:34:41,2020-12-12 05:42:41,image_upload,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,2010HT61720,Data Visualization,183.66.189.89,2020-12-12
302,2020-12-13 21:07:44,2020-12-13 21:10:44,connectivity,Pellentesque ultrices mattis odio.,2012RQ96182,Machine Learning,142.134.56.182,2020-12-13
303,2020-12-02 10:02:48,2020-12-02 10:04:48,power_failure,Pellentesque viverra pede ac diam.,2014HV95684,Data Visualization,13.24.109.192,2020-12-02
304,2020-12-03 14:02:14,2020-12-03 14:08:14,question_not_loaded,Integer ac neque.,2015LZ18344,Machine Learning,60.246.32.62,2020-12-03
305,2020-12-13 15:13:35,2020-12-13 15:16:35,audio_detected,Nulla tempus.,2015ZN02255,Machine Learning,114.247.230.181,2020-12-13
306,2020-12-10 11:51:07,2020-12-10 11:53:07,question_not_loaded,Phasellus sit amet erat.,2011KT22919,Big Data Systems,54.76.81.79,2020-12-10
307,2020-12-05 14:39:21,2020-12-05 14:47:21,switch_application,In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.,2019YB30685,Data Mining,240.188.250.166,2020-12-05
308,2020-12-15 02:25:03,2020-12-15 02:32:03,question_clarification,Sed ante.,2010NJ18026,Deep Learning,161.4.15.181,2020-12-15
309,2020-12-12 00:55:58,2020-12-12 01:02:58,question_not_loaded,Pellentesque viverra pede ac diam.,2011TF97956,Deep Learning,247.113.149.221,2020-12-12
310,2020-12-05 22:43:06,2020-12-05 22:53:06,power_failure,Morbi non quam nec dui luctus rutrum.,2018LG83945,Data Visualization,157.173.15.137,2020-12-05
311,2020-12-13 17:45:59,2020-12-13 17:55:59,image_view,Praesent id massa id nisl venenatis lacinia.,2016LA96154,Deep Learning,246.216.45.146,2020-12-13
312,2020-12-09 21:35:22,2020-12-09 21:45:22,image_view,Aliquam sit amet diam in magna bibendum imperdiet.,2013XU21077,Data Visualization,125.245.234.15,2020-12-09
313,2020-12-03 21:46:17,2020-12-03 21:47:17,face_not_detected,Etiam vel augue.,2016HP03082,Data Mining,63.136.108.47,2020-12-03
314,2020-12-15 18:56:49,2020-12-15 18:57:49,software_failure,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci.,2010KU42260,Deep Learning,197.63.200.230,2020-12-15
315,2020-12-11 00:09:59,2020-12-11 00:11:59,question_clarification,Vivamus in felis eu sapien cursus vestibulum.,2011RL48513,Machine Learning,134.220.177.197,2020-12-11
316,2020-12-08 16:58:34,2020-12-08 17:01:34,question_not_loaded,Aenean lectus.,2015ZU08009,Data Visualization,157.189.59.120,2020-12-08
317,2020-12-03 08:22:46,2020-12-03 08:26:46,image_view,Curabitur gravida nisi at nibh.,2019ES47855,Big Data Systems,185.183.56.23,2020-12-03
318,2020-12-14 01:00:17,2020-12-14 01:02:17,face_not_detected,Morbi non lectus.,2011RO19993,Data Mining,85.127.78.203,2020-12-14
319,2020-12-04 08:06:00,2020-12-04 08:11:00,audio_detected,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci.,2013JV92532,Deep Learning,170.248.254.180,2020-12-04
320,2020-12-11 10:26:02,2020-12-11 10:32:02,software_failure,Suspendisse potenti.,2010BV96625,Big Data Systems,37.61.167.187,2020-12-11
321,2020-12-11 19:29:39,2020-12-11 19:39:39,question_not_loaded,Aliquam sit amet diam in magna bibendum imperdiet.,2012OC51309,Data Mining,146.102.80.67,2020-12-11
322,2020-12-02 05:00:54,2020-12-02 05:03:54,switch_application,Cras non velit nec nisi vulputate nonummy.,2017RT99113,Data Visualization,31.174.191.252,2020-12-02
323,2020-12-15 01:00:11,2020-12-15 01:03:11,face_not_detected,Aliquam quis turpis eget elit sodales scelerisque.,2011EP97747,Data Mining,54.113.215.75,2020-12-15
324,2020-12-13 06:01:59,2020-12-13 06:08:59,audio_detected,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,2011CI48025,Deep Learning,194.184.183.255,2020-12-13
325,2020-12-03 18:30:47,2020-12-03 18:38:47,connectivity,In eleifend quam a odio.,2010QL11425,Data Mining,201.170.20.116,2020-12-03
326,2020-12-04 11:20:28,2020-12-04 11:28:28,switch_application,Donec posuere metus vitae ipsum.,2015HP66468,Data Visualization,102.62.94.177,2020-12-04
327,2020-12-08 22:01:44,2020-12-08 22:03:44,audio_detected,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,2010UJ78617,Deep Learning,208.39.156.97,2020-12-08
328,2020-12-05 03:59:38,2020-12-05 04:00:38,audio_detected,Sed accumsan felis.,2013BU89639,Machine Learning,8.131.247.146,2020-12-05
329,2020-12-07 21:51:37,2020-12-07 22:00:37,software_failure,Suspendisse potenti.,2017MZ03624,Deep Learning,85.225.217.191,2020-12-07
330,2020-12-15 20:24:30,2020-12-15 20:26:30,power_failure,Donec posuere metus vitae ipsum.,2015IY56822,Data Visualization,171.1.195.120,2020-12-15
331,2020-12-11 09:28:18,2020-12-11 09:37:18,image_upload,Suspendisse potenti.,2010YH95227,Machine Learning,208.190.216.245,2020-12-11
332,2020-12-05 13:54:15,2020-12-05 13:59:15,question_not_loaded,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl.,2014QK19870,Data Visualization,14.117.117.97,2020-12-05
333,2020-12-10 17:43:47,2020-12-10 17:48:47,question_clarification,Mauris sit amet eros.,2016ZG10365,Big Data Systems,89.216.249.70,2020-12-10
334,2020-12-11 18:54:43,2020-12-11 19:03:43,image_upload,In congue.,2013DF41627,Big Data Systems,131.120.158.228,2020-12-11
335,2020-12-06 00:06:59,2020-12-06 00:09:59,face_not_detected,Morbi vel lectus in quam fringilla rhoncus.,2013LU37267,Deep Learning,47.74.85.226,2020-12-06
336,2020-12-11 07:10:12,2020-12-11 07:11:12,question_clarification,Vivamus in felis eu sapien cursus vestibulum.,2016DT43688,Machine Learning,144.38.109.134,2020-12-11
